Cycle;FreqIndex;Omega;Iterations;Error
0;1;10.78004;15;6.909977673785761e-5
0;1;10.78004;17;6.26317851128988e-5
0;1;10.78004;19;6.29159840173088e-5
0;1;10.78004;17;6.701573875034228e-5
0;1;10.78004;19;5.999938730383292e-5
0;1;10.78004;17;6.739488890161738e-5
0;1;10.78004;19;5.474723730003461e-5
0;1;10.78004;17;6.340398249449208e-5
0;1;10.78004;19;5.650323873851448e-5
0;1;10.78004;17;6.0149799537612125e-5
0;1;10.78004;19;5.391856757341884e-5
0;1;10.78004;17;6.610135460505262e-5
0;1;10.78004;15;5.997756670694798e-5
0;1;10.78004;17;6.061375461285934e-5
0;1;10.78004;19;5.505016815732233e-5
0;1;10.78004;17;6.283945549512282e-5
0;1;10.78004;19;5.6865959777496755e-5
0;1;10.78004;17;5.8702797105070204e-5
0;1;10.78004;18;9.648514969740063e-5
0;1;10.78004;17;6.329317693598568e-5
0;1;10.78004;18;9.762615081854165e-5
0;1;10.78004;16;9.699224028736353e-5
0;1;10.78004;18;8.679414895595983e-5
0;1;10.78004;17;5.849764420418069e-5
0;1;10.78004;18;8.51460499688983e-5
0;1;10.78004;16;9.742697147885337e-5
0;1;10.78004;18;8.443512342637405e-5
0;1;10.78004;17;6.352282798616216e-5
0;1;10.78004;16;6.525396747747436e-5
0;1;10.78004;17;9.526190115138888e-5
0;1;10.78004;20;9.046990453498438e-5
0;1;10.78004;18;6.259125075303018e-5
0;1;10.78004;20;8.898009400581941e-5
0;1;10.78004;18;5.883382982574403e-5
0;1;10.78004;20;7.69443649915047e-5
0;1;10.78004;18;7.228702452266589e-5
0;1;10.78004;20;7.774495315970853e-5
0;1;10.78004;18;6.241507071536034e-5
0;1;10.78004;20;7.026447565294802e-5
0;1;10.78004;18;6.718578515574336e-5
0;1;10.78004;20;5.911131665925495e-5
0;1;10.78004;17;9.457430132897571e-5
0;1;10.78004;20;9.023844904731959e-5
0;1;10.78004;18;6.370895425789058e-5
0;1;10.78004;17;7.587933214381337e-5
0;1;10.78004;18;9.404636512044817e-5
0;1;10.78004;23;7.08132065483369e-5
0;1;10.78004;19;7.154347258619964e-5
0;1;10.78004;22;8.421864913543686e-5
0;1;10.78004;19;7.13306144461967e-5
0;1;10.78004;22;7.376907888101414e-5
0;1;10.78004;19;6.360177212627605e-5
0;1;10.78004;22;7.726697367615998e-5
0;1;10.78004;19;6.388418114511296e-5
0;1;10.78004;23;6.998476601438597e-5
0;1;10.78004;19;7.125010597519577e-5
0;1;10.78004;22;8.187831554096192e-5
0;1;10.78004;19;7.409771933453158e-5
0;1;10.78004;22;9.859780402621254e-5
0;1;10.78004;19;6.700819358229637e-5
0;1;10.78004;18;6.710478191962466e-5
0;2;10.78004;32;8.977826655609533e-5
0;2;10.78004;36;7.954377360874787e-5
0;2;12.127545;36;9.722063259687275e-5
0;2;12.127545;42;9.989136015065014e-5
0;2;10.78004;40;9.493843390373513e-5
0;2;10.78004;37;8.046659058891237e-5
0;2;12.127545;48;8.196640555979684e-5
0;2;12.127545;43;9.262664389098063e-5
0;2;10.78004;39;8.932880882639438e-5
